from	to	combined_score	label
Gene_149461	Gene_10987	0	False
Gene_149461	Gene_2166	0	False
Gene_149461	Gene_51582	0	False
Gene_149461	Gene_9474	0	False
Gene_7385	Gene_10194	0	False
Gene_7385	Gene_6876	0	False
Gene_7385	Gene_85569	0	False
Gene_7385	Gene_85458	0	False
Gene_7385	Gene_8650	0	False
Gene_7385	Gene_8915	0	False
Gene_7385	Gene_6597	0	False
Gene_7385	Gene_25803	0	False
Gene_7385	Gene_9129	0	False
Gene_7385	Gene_6403	0	False
Gene_7385	Gene_23411	0	False
Gene_7385	Gene_3297	0	False
Gene_7385	Gene_2044	0	False
Gene_7385	Gene_2877	0	False
Gene_7385	Gene_84618	0	False
Gene_7385	Gene_23114	0	False
Gene_10016	Gene_3746	0	False
Gene_10016	Gene_9342	0	False
Gene_10016	Gene_3090	0	False
Gene_10016	Gene_30061	0	False
Gene_10016	Gene_10312	0	False
Gene_10016	Gene_8914	0	False
Gene_10016	Gene_1488	0	False
Gene_10016	Gene_4691	0	False
Gene_10016	Gene_6495	0	False
Gene_10016	Gene_2199	0	False
Gene_10016	Gene_5052	0	False
Gene_10016	Gene_330	0	False
Gene_10016	Gene_26147	0	False
Gene_10016	Gene_8036	0	False
Gene_10016	Gene_159371	0	False
Gene_10016	Gene_55233	0	False
Gene_51594	Gene_85458	0	False
Gene_51594	Gene_5121	0	False
Gene_51594	Gene_261726	0	False
Gene_51594	Gene_5321	0	False
Gene_51594	Gene_2309	0	False
Gene_51594	Gene_637	0	False
Gene_51594	Gene_1977	0	False
Gene_51594	Gene_3207	0	False
Gene_51594	Gene_151306	0	False
Gene_51594	Gene_168002	0	False
Gene_51594	Gene_8742	0	False
Gene_51594	Gene_6464	0	False
Gene_51594	Gene_113510	0	False
Gene_51594	Gene_8835	0	False
Gene_51594	Gene_92737	0	False
Gene_51594	Gene_7475	0	False
Gene_4846	Gene_53637	0	False
Gene_4846	Gene_26353	0	False
Gene_4846	Gene_387103	0	False
Gene_4846	Gene_57192	0	False
Gene_4846	Gene_6347	0	False
Gene_4846	Gene_57530	0	False
Gene_4846	Gene_5409	0	False
Gene_4846	Gene_8895	0	False
Gene_4846	Gene_10014	0	False
Gene_4846	Gene_4321	0	False
Gene_4846	Gene_5775	0	False
Gene_4846	Gene_4836	0	False
Gene_4846	Gene_10564	0	False
Gene_4846	Gene_5728	0	False
Gene_4846	Gene_51450	0	False
Gene_4846	Gene_55323	0	False
Gene_10576	Gene_3223	0	False
Gene_10576	Gene_1017	0	False
Gene_10576	Gene_8473	0	False
Gene_10576	Gene_9935	0	False
Gene_10576	Gene_177	0	False
Gene_10576	Gene_23410	0	False
Gene_10576	Gene_2202	0	False
Gene_10576	Gene_9545	0	False
Gene_10576	Gene_649	0	False
Gene_10576	Gene_3667	0	False
Gene_10576	Gene_7375	0	False
Gene_10576	Gene_8991	0	False
Gene_10576	Gene_9290	0	False
Gene_10576	Gene_2736	0	False
Gene_10576	Gene_23385	0	False
Gene_10576	Gene_10765	0	False
Gene_4811	Gene_8452	0	False
Gene_4811	Gene_6423	0	False
Gene_4811	Gene_1462	0	False
Gene_4811	Gene_28985	0	False
Gene_4811	Gene_57332	0	False
Gene_4811	Gene_2145	0	False
Gene_4811	Gene_4240	0	False
Gene_4811	Gene_2905	0	False
Gene_4811	Gene_9112	0	False
Gene_4811	Gene_5923	0	False
Gene_4811	Gene_27156	0	False
Gene_4811	Gene_5367	0	False
Gene_4811	Gene_7358	0	False
Gene_4811	Gene_9245	0	False
Gene_4811	Gene_2324	0	False
Gene_4811	Gene_51393	0	False
Gene_11096	Gene_51176	0	False
Gene_11096	Gene_3567	0	False
Gene_11096	Gene_23163	0	False
Gene_11096	Gene_6517	0	False
Gene_11096	Gene_87	0	False
Gene_11096	Gene_5266	0	False
Gene_11096	Gene_5293	0	False
Gene_11096	Gene_348	0	False
Gene_11096	Gene_2017	0	False
Gene_11096	Gene_3996	0	False
Gene_11096	Gene_2005	0	False
Gene_11096	Gene_2313	0	False
Gene_11096	Gene_1513	0	False
Gene_11096	Gene_1839	0	False
Gene_11096	Gene_84932	0	False
Gene_11096	Gene_1027	0	False
Gene_7079	Gene_9557	0	False
Gene_7079	Gene_79441	0	False
Gene_7079	Gene_83844	0	False
Gene_7079	Gene_2475	0	False
Gene_7079	Gene_28985	0	False
Gene_7079	Gene_5903	0	False
Gene_7079	Gene_5444	0	False
Gene_7079	Gene_64324	0	False
Gene_7079	Gene_11279	0	False
Gene_7079	Gene_7222	0	False
Gene_7079	Gene_84299	0	False
Gene_7079	Gene_3685	0	False
Gene_7079	Gene_6654	0	False
Gene_7079	Gene_10053	0	False
Gene_7079	Gene_4488	0	False
Gene_7079	Gene_794	0	False
Gene_5937	Gene_84289	0	False
Gene_5937	Gene_5982	0	False
Gene_5937	Gene_80315	0	False
Gene_5937	Gene_5337	0	False
Gene_5937	Gene_5046	0	False
Gene_5937	Gene_7112	0	False
Gene_5937	Gene_344	0	False
Gene_5937	Gene_253943	0	False
Gene_5937	Gene_1856	0	False
Gene_5937	Gene_6310	0	False
Gene_5937	Gene_7021	0	False
Gene_5937	Gene_598	0	False
Gene_5937	Gene_51441	0	False
Gene_5937	Gene_901	0	False
Gene_5937	Gene_26136	0	False
Gene_5937	Gene_4214	0	False
Gene_7184	Gene_10641	0	False
Gene_7184	Gene_3339	0	False
Gene_7184	Gene_4017	0	False
Gene_7184	Gene_4248	0	False
Gene_7184	Gene_9370	0	False
Gene_7184	Gene_133	0	False
Gene_7184	Gene_10228	0	False
Gene_7184	Gene_5184	0	False
Gene_7184	Gene_23405	0	False
Gene_7184	Gene_2166	0	False
Gene_7184	Gene_2006	0	False
Gene_7184	Gene_4222	0	False
Gene_7184	Gene_5617	0	False
Gene_7184	Gene_23136	0	False
Gene_7184	Gene_958	0	False
Gene_7184	Gene_64866	0	False
Gene_9442	Gene_2026	0	False
Gene_9442	Gene_3985	0	False
Gene_9442	Gene_9066	0	False
Gene_9442	Gene_7082	0	False
Gene_9442	Gene_60	0	False
Gene_9442	Gene_5797	0	False
Gene_9442	Gene_10163	0	False
Gene_9442	Gene_80279	0	False
Gene_9442	Gene_3918	0	False
Gene_9442	Gene_9982	0	False
Gene_9442	Gene_7409	0	False
Gene_9442	Gene_27134	0	False
Gene_9442	Gene_1	0	False
Gene_9442	Gene_55869	0	False
Gene_9442	Gene_83844	0	False
Gene_9442	Gene_5245	0	False
Gene_51056	Gene_84695	0	False
Gene_51056	Gene_94274	0	False
Gene_51056	Gene_55209	0	False
Gene_51056	Gene_83729	0	False
Gene_51056	Gene_6712	0	False
Gene_51056	Gene_885	0	False
Gene_51056	Gene_3055	0	False
Gene_51056	Gene_4633	0	False
Gene_51056	Gene_3732	0	False
Gene_51056	Gene_57402	0	False
Gene_51056	Gene_5184	0	False
Gene_51056	Gene_4784	0	False
Gene_51056	Gene_10062	0	False
Gene_51056	Gene_5371	0	False
Gene_51056	Gene_10643	0	False
Gene_51056	Gene_820	0	False
Gene_80315	Gene_51160	0	False
Gene_80315	Gene_79094	0	False
Gene_80315	Gene_4851	0	False
Gene_80315	Gene_928	0	False
Gene_80315	Gene_5314	0	False
Gene_80315	Gene_54556	0	False
Gene_80315	Gene_3845	0	False
Gene_80315	Gene_5806	0	False
Gene_80315	Gene_57534	0	False
Gene_80315	Gene_694	0	False
Gene_80315	Gene_3191	0	False
Gene_80315	Gene_3223	0	False
Gene_80315	Gene_3832	0	False
Gene_80315	Gene_1845	0	False
Gene_80315	Gene_10725	0	False
Gene_80315	Gene_50507	0	False
Gene_146057	Gene_6598	0	False
Gene_146057	Gene_2151	0	False
Gene_146057	Gene_6357	0	False
Gene_146057	Gene_23239	0	False
Gene_146057	Gene_2690	0	False
Gene_146057	Gene_22879	0	False
Gene_146057	Gene_27121	0	False
Gene_146057	Gene_29911	0	False
Gene_146057	Gene_2172	0	False
Gene_146057	Gene_26986	0	False
Gene_146057	Gene_5771	0	False
Gene_146057	Gene_10143	0	False
Gene_146057	Gene_2688	0	False
Gene_146057	Gene_80854	0	False
Gene_146057	Gene_10683	0	False
Gene_146057	Gene_55869	0	False
Gene_9833	Gene_1434	0	False
Gene_9833	Gene_10093	0	False
Gene_9833	Gene_6927	0	False
Gene_9833	Gene_6285	0	False
Gene_9833	Gene_7371	0	False
Gene_9833	Gene_23192	0	False
Gene_9833	Gene_55140	0	False
Gene_9833	Gene_7520	0	False
Gene_9833	Gene_23523	0	False
Gene_9833	Gene_815	0	False
Gene_9833	Gene_5598	0	False
Gene_9833	Gene_9784	0	False
Gene_9833	Gene_10663	0	False
Gene_9833	Gene_26147	0	False
Gene_9833	Gene_7205	0	False
Gene_9833	Gene_361	0	False
Gene_4314	Gene_2597	0	False
Gene_4314	Gene_262	0	False
Gene_4314	Gene_6390	0	False
Gene_4314	Gene_968	0	False
Gene_4314	Gene_2864	0	False
Gene_4314	Gene_9927	0	False
Gene_4314	Gene_30008	0	False
Gene_4314	Gene_10533	0	False
Gene_4314	Gene_6035	0	False
Gene_4314	Gene_5624	0	False
Gene_4314	Gene_3589	0	False
Gene_4314	Gene_54209	0	False
Gene_4314	Gene_6310	0	False
Gene_4314	Gene_2719	0	False
Gene_4314	Gene_4665	0	False
Gene_4314	Gene_2043	0	False
Gene_1487	Gene_3212	0	False
Gene_1487	Gene_64400	0	False
Gene_1487	Gene_2740	0	False
Gene_1487	Gene_7358	0	False
Gene_1487	Gene_151306	0	False
Gene_1487	Gene_3433	0	False
Gene_1487	Gene_63893	0	False
Gene_1487	Gene_2066	0	False
Gene_1487	Gene_4440	0	False
Gene_1487	Gene_8828	0	False
Gene_1487	Gene_4591	0	False
Gene_1487	Gene_7030	0	False
Gene_1487	Gene_4811	0	False
Gene_1487	Gene_9180	0	False
Gene_1487	Gene_51765	0	False
Gene_1487	Gene_3796	0	False
Gene_5347	Gene_2050	0	False
Gene_5347	Gene_1373	0	False
Gene_5347	Gene_4090	0	False
Gene_5347	Gene_113251	0	False
Gene_5347	Gene_3218	0	False
Gene_5347	Gene_55760	0	False
Gene_5347	Gene_824	0	False
Gene_5347	Gene_55243	0	False
Gene_5347	Gene_7913	0	False
Gene_5347	Gene_5054	0	False
Gene_5347	Gene_1739	0	False
Gene_5347	Gene_8644	0	False
Gene_5347	Gene_1525	0	False
Gene_5347	Gene_2877	0	False
Gene_5347	Gene_7071	0	False
Gene_5347	Gene_10209	0	False
Gene_10610	Gene_6401	0	False
Gene_10610	Gene_9021	0	False
Gene_10610	Gene_6820	0	False
Gene_10610	Gene_671	0	False
Gene_10610	Gene_2313	0	False
Gene_10610	Gene_374383	0	False
Gene_10610	Gene_5251	0	False
Gene_10610	Gene_694	0	False
Gene_10610	Gene_119	0	False
Gene_10610	Gene_1364	0	False
Gene_10610	Gene_3191	0	False
Gene_10610	Gene_54437	0	False
Gene_10610	Gene_7424	0	False
Gene_10610	Gene_4773	0	False
Gene_10610	Gene_4222	0	False
Gene_10610	Gene_3274	0	False
Gene_5479	Gene_8869	0	False
Gene_5479	Gene_1636	0	False
Gene_5479	Gene_8742	0	False
Gene_5479	Gene_1408	0	False
Gene_5479	Gene_3709	0	False
Gene_5479	Gene_3973	0	False
Gene_5479	Gene_23762	0	False
Gene_5479	Gene_9672	0	False
Gene_5479	Gene_8611	0	False
Gene_5479	Gene_60312	0	False
Gene_5479	Gene_1404	0	False
Gene_5479	Gene_5366	0	False
Gene_5479	Gene_27101	0	False
Gene_5479	Gene_1080	0	False
Gene_5479	Gene_4838	0	False
Gene_5479	Gene_6750	0	False
Gene_1793	Gene_81839	0	False
Gene_1793	Gene_9181	0	False
Gene_1793	Gene_26060	0	False
Gene_1793	Gene_4478	0	False
Gene_1793	Gene_1628	0	False
Gene_1793	Gene_5783	0	False
Gene_1793	Gene_8792	0	False
Gene_1793	Gene_81610	0	False
Gene_1793	Gene_6717	0	False
Gene_1793	Gene_5293	0	False
Gene_1793	Gene_64326	0	False
Gene_1793	Gene_7188	0	False
Gene_1793	Gene_10890	0	False
Gene_1793	Gene_842	0	False
Gene_1793	Gene_9989	0	False
Gene_1793	Gene_140576	0	False
Gene_2277	Gene_5304	0	False
Gene_2277	Gene_5093	0	False
Gene_2277	Gene_2863	0	False
Gene_2277	Gene_11226	0	False
Gene_2277	Gene_2886	0	False
Gene_2277	Gene_2530	0	False
Gene_2277	Gene_4709	0	False
Gene_2277	Gene_871	0	False
Gene_2277	Gene_9844	0	False
Gene_2277	Gene_54751	0	False
Gene_2277	Gene_729230	0	False
Gene_2277	Gene_7284	0	False
Gene_2277	Gene_8437	0	False
Gene_2277	Gene_54363	0	False
Gene_2277	Gene_11335	0	False
Gene_2277	Gene_8644	0	False
Gene_382	Gene_7444	0	False
Gene_382	Gene_7159	0	False
Gene_382	Gene_116071	0	False
Gene_382	Gene_586	0	False
Gene_382	Gene_7015	0	False
Gene_382	Gene_2114	0	False
Gene_382	Gene_1896	0	False
Gene_382	Gene_79813	0	False
Gene_382	Gene_322	0	False
Gene_382	Gene_5583	0	False
Gene_382	Gene_1789	0	False
Gene_382	Gene_8743	0	False
Gene_382	Gene_55789	0	False
Gene_382	Gene_1392	0	False
Gene_382	Gene_7764	0	False
Gene_382	Gene_92714	0	False
Gene_80335	Gene_1033	0	False
Gene_80335	Gene_6720	0	False
Gene_80335	Gene_901	0	False
Gene_80335	Gene_54437	0	False
Gene_80335	Gene_23286	0	False
Gene_80335	Gene_5090	0	False
Gene_80335	Gene_81605	0	False
Gene_80335	Gene_7837	0	False
Gene_80335	Gene_3123	0	False
Gene_80335	Gene_675	0	False
Gene_80335	Gene_55704	0	False
Gene_80335	Gene_695	0	False
Gene_80335	Gene_146223	0	False
Gene_80335	Gene_1488	0	False
Gene_80335	Gene_1805	0	False
Gene_80335	Gene_23643	0	False
Gene_861	Gene_3658	0	False
Gene_861	Gene_5641	0	False
Gene_861	Gene_1361	0	False
Gene_861	Gene_23527	0	False
Gene_861	Gene_203547	0	False
Gene_861	Gene_23643	0	False
Gene_861	Gene_6286	0	False
Gene_861	Gene_3984	0	False
Gene_861	Gene_11254	0	False
Gene_861	Gene_5756	0	False
Gene_861	Gene_6402	0	False
Gene_861	Gene_3060	0	False
Gene_861	Gene_10203	0	False
Gene_861	Gene_7045	0	False
Gene_861	Gene_2150	0	False
Gene_861	Gene_163	0	False
Gene_694	Gene_81	0	False
Gene_694	Gene_10013	0	False
Gene_694	Gene_4653	0	False
Gene_694	Gene_84674	0	False
Gene_694	Gene_6431	0	False
Gene_694	Gene_56848	0	False
Gene_694	Gene_2028	0	False
Gene_694	Gene_11332	0	False
Gene_694	Gene_10869	0	False
Gene_694	Gene_256646	0	False
Gene_694	Gene_10935	0	False
Gene_694	Gene_3857	0	False
Gene_694	Gene_1311	0	False
Gene_694	Gene_6241	0	False
Gene_694	Gene_3991	0	False
Gene_694	Gene_551	0	False
Gene_7832	Gene_7032	0	False
Gene_7832	Gene_3026	0	False
Gene_7832	Gene_80331	0	False
Gene_7832	Gene_3815	0	False
Gene_7832	Gene_5347	0	False
Gene_7832	Gene_9564	0	False
Gene_7832	Gene_2118	0	False
Gene_7832	Gene_9723	0	False
Gene_7832	Gene_5797	0	False
Gene_7832	Gene_8312	0	False
Gene_7832	Gene_2050	0	False
Gene_7832	Gene_7088	0	False
Gene_7832	Gene_894	0	False
Gene_7832	Gene_3206	0	False
Gene_7832	Gene_4916	0	False
Gene_7832	Gene_10482	0	False
Gene_65083	Gene_1292	0	False
Gene_65083	Gene_11059	0	False
Gene_65083	Gene_5008	0	False
Gene_65083	Gene_1294	0	False
Gene_65083	Gene_186	0	False
Gene_65083	Gene_152559	0	False
Gene_65083	Gene_908	0	False
Gene_65083	Gene_5899	0	False
Gene_65083	Gene_81029	0	False
Gene_65083	Gene_949	0	False
Gene_65083	Gene_1793	0	False
Gene_65083	Gene_1408	0	False
Gene_65083	Gene_123	0	False
Gene_65083	Gene_2067	0	False
Gene_65083	Gene_7850	0	False
Gene_65083	Gene_387	0	False
Gene_6778	Gene_80310	0	False
Gene_6778	Gene_2273	0	False
Gene_6778	Gene_5007	0	False
Gene_6778	Gene_8840	0	False
Gene_6778	Gene_23166	0	False
Gene_6778	Gene_51056	0	False
Gene_6778	Gene_5175	0	False
Gene_6778	Gene_80230	0	False
Gene_6778	Gene_5787	0	False
Gene_6778	Gene_9788	0	False
Gene_6778	Gene_5742	0	False
Gene_6778	Gene_3661	0	False
Gene_6778	Gene_142	0	False
Gene_6778	Gene_301	0	False
Gene_6778	Gene_1956	0	False
Gene_6778	Gene_6354	0	False
Gene_22974	Gene_199953	0	False
Gene_22974	Gene_4846	0	False
Gene_22974	Gene_27429	0	False
Gene_22974	Gene_5467	0	False
Gene_22974	Gene_6198	0	False
Gene_22974	Gene_5371	0	False
Gene_22974	Gene_1672	0	False
Gene_22974	Gene_26051	0	False
Gene_22974	Gene_8805	0	False
Gene_22974	Gene_9020	0	False
Gene_22974	Gene_3273	0	False
Gene_22974	Gene_5311	0	False
Gene_22974	Gene_384	0	False
Gene_22974	Gene_5624	0	False
Gene_22974	Gene_7515	0	False
Gene_22974	Gene_3640	0	False
Gene_332	Gene_7443	0	False
Gene_332	Gene_597	0	False
Gene_332	Gene_54443	0	False
Gene_332	Gene_1649	0	False
Gene_332	Gene_199953	0	False
Gene_332	Gene_261726	0	False
Gene_332	Gene_4893	0	False
Gene_332	Gene_8074	0	False
Gene_332	Gene_1431	0	False
Gene_332	Gene_9353	0	False
Gene_332	Gene_64218	0	False
Gene_332	Gene_3954	0	False
Gene_332	Gene_2243	0	False
Gene_332	Gene_654	0	False
Gene_332	Gene_831	0	False
Gene_332	Gene_23326	0	False
Gene_140807	Gene_375189	0	False
Gene_140807	Gene_200734	0	False
Gene_140807	Gene_2692	0	False
Gene_140807	Gene_1471	0	False
Gene_140807	Gene_2720	0	False
Gene_140807	Gene_7182	0	False
Gene_140807	Gene_9464	0	False
Gene_140807	Gene_10193	0	False
Gene_140807	Gene_51320	0	False
Gene_140807	Gene_2162	0	False
Gene_140807	Gene_3060	0	False
Gene_140807	Gene_3784	0	False
Gene_140807	Gene_25855	0	False
Gene_140807	Gene_81704	0	False
Gene_140807	Gene_4854	0	False
Gene_140807	Gene_9139	0	False
Gene_4982	Gene_4072	0	False
Gene_4982	Gene_51280	0	False
Gene_4982	Gene_1678	0	False
Gene_4982	Gene_3914	0	False
Gene_4982	Gene_2526	0	False
Gene_4982	Gene_84152	0	False
Gene_4982	Gene_3977	0	False
Gene_4982	Gene_64710	0	False
Gene_4982	Gene_8991	0	False
Gene_4982	Gene_4001	0	False
Gene_4982	Gene_1026	0	False
Gene_4982	Gene_4627	0	False
Gene_4982	Gene_5894	0	False
Gene_4982	Gene_2158	0	False
Gene_4982	Gene_6010	0	False
Gene_4982	Gene_9245	0	False
Gene_7375	Gene_57045	0	False
Gene_7375	Gene_9221	0	False
Gene_7375	Gene_23410	0	False
Gene_7375	Gene_79679	0	False
Gene_7375	Gene_2267	0	False
Gene_7375	Gene_4969	0	False
Gene_7375	Gene_58985	0	False
Gene_7375	Gene_5159	0	False
Gene_7375	Gene_55124	0	False
Gene_7375	Gene_3996	0	False
Gene_7375	Gene_2549	0	False
Gene_7375	Gene_624	0	False
Gene_7375	Gene_1828	0	False
Gene_7375	Gene_22926	0	False
Gene_7375	Gene_4087	0	False
Gene_7375	Gene_7186	0	False
Gene_8742	Gene_815	0	False
Gene_8742	Gene_84525	0	False
Gene_8742	Gene_79155	0	False
Gene_8742	Gene_3263	0	False
Gene_8742	Gene_27306	0	False
Gene_8742	Gene_90102	0	False
Gene_8742	Gene_8148	0	False
Gene_8742	Gene_1387	0	False
Gene_8742	Gene_84932	0	False
Gene_8742	Gene_4249	0	False
Gene_8742	Gene_81029	0	False
Gene_8742	Gene_6390	0	False
Gene_8742	Gene_9112	0	False
Gene_8742	Gene_8437	0	False
Gene_8742	Gene_1164	0	False
Gene_8742	Gene_1373	0	False
Gene_120892	Gene_51192	0	False
Gene_120892	Gene_3223	0	False
Gene_120892	Gene_2051	0	False
Gene_120892	Gene_83461	0	False
Gene_120892	Gene_8915	0	False
Gene_120892	Gene_2145	0	False
Gene_120892	Gene_51806	0	False
Gene_120892	Gene_23586	0	False
Gene_120892	Gene_219972	0	False
Gene_120892	Gene_4773	0	False
Gene_120892	Gene_6238	0	False
Gene_120892	Gene_84955	0	False
Gene_120892	Gene_9958	0	False
Gene_120892	Gene_5168	0	False
Gene_120892	Gene_3784	0	False
Gene_120892	Gene_1674	0	False
Gene_2587	Gene_27244	0	False
Gene_2587	Gene_2520	0	False
Gene_2587	Gene_7358	0	False
Gene_2587	Gene_83737	0	False
Gene_2587	Gene_7430	0	False
Gene_2587	Gene_114902	0	False
Gene_2587	Gene_2193	0	False
Gene_2587	Gene_1947	0	False
Gene_2587	Gene_5494	0	False
Gene_2587	Gene_27101	0	False
Gene_2587	Gene_10142	0	False
Gene_2587	Gene_2810	0	False
Gene_2587	Gene_51460	0	False
Gene_2587	Gene_51320	0	False
Gene_2587	Gene_3663	0	False
Gene_2587	Gene_6524	0	False
Gene_23385	Gene_84515	0	False
Gene_23385	Gene_8398	0	False
Gene_23385	Gene_2192	0	False
Gene_23385	Gene_8976	0	False
Gene_23385	Gene_762	0	False
Gene_23385	Gene_4670	0	False
Gene_23385	Gene_1982	0	False
Gene_23385	Gene_4140	0	False
Gene_23385	Gene_51512	0	False
Gene_23385	Gene_5654	0	False
Gene_23385	Gene_10725	0	False
Gene_23385	Gene_114789	0	False
Gene_23385	Gene_84171	0	False
Gene_23385	Gene_27198	0	False
Gene_23385	Gene_3842	0	False
Gene_23385	Gene_3053	0	False
Gene_338339	Gene_4922	0	False
Gene_338339	Gene_50814	0	False
Gene_338339	Gene_4738	0	False
Gene_338339	Gene_4323	0	False
Gene_338339	Gene_8289	0	False
Gene_338339	Gene_2002	0	False
Gene_338339	Gene_83844	0	False
Gene_338339	Gene_6503	0	False
Gene_338339	Gene_7069	0	False
Gene_338339	Gene_4352	0	False
Gene_338339	Gene_4692	0	False
Gene_338339	Gene_23122	0	False
Gene_338339	Gene_3832	0	False
Gene_338339	Gene_26097	0	False
Gene_338339	Gene_7764	0	False
Gene_338339	Gene_5318	0	False
Gene_5368	Gene_5621	0	False
Gene_5368	Gene_6009	0	False
Gene_5368	Gene_1829	0	False
Gene_5368	Gene_7448	0	False
Gene_5368	Gene_815	0	False
Gene_5368	Gene_5054	0	False
Gene_5368	Gene_26232	0	False
Gene_5368	Gene_79412	0	False
Gene_5368	Gene_1288	0	False
Gene_5368	Gene_5213	0	False
Gene_5368	Gene_51547	0	False
Gene_5368	Gene_51594	0	False
Gene_5368	Gene_23136	0	False
Gene_5368	Gene_5611	0	False
Gene_5368	Gene_4217	0	False
Gene_5368	Gene_10765	0	False
Gene_8611	Gene_4043	0	False
Gene_8611	Gene_57007	0	False
Gene_8611	Gene_5971	0	False
Gene_8611	Gene_1594	0	False
Gene_8611	Gene_4478	0	False
Gene_8611	Gene_23523	0	False
Gene_8611	Gene_3674	0	False
Gene_8611	Gene_3866	0	False
Gene_8611	Gene_637	0	False
Gene_8611	Gene_3218	0	False
Gene_8611	Gene_58985	0	False
Gene_8611	Gene_2589	0	False
Gene_8611	Gene_667	0	False
Gene_8611	Gene_55140	0	False
Gene_8611	Gene_10606	0	False
Gene_8611	Gene_23426	0	False
Gene_201161	Gene_64400	0	False
Gene_201161	Gene_671	0	False
Gene_201161	Gene_8237	0	False
Gene_201161	Gene_51129	0	False
Gene_201161	Gene_1236	0	False
Gene_201161	Gene_5624	0	False
Gene_201161	Gene_1663	0	False
Gene_201161	Gene_2294	0	False
Gene_201161	Gene_2829	0	False
Gene_201161	Gene_5585	0	False
Gene_201161	Gene_6648	0	False
Gene_201161	Gene_4345	0	False
Gene_201161	Gene_23266	0	False
Gene_201161	Gene_7534	0	False
Gene_201161	Gene_4691	0	False
Gene_201161	Gene_2556	0	False
Gene_6240	Gene_51162	0	False
Gene_6240	Gene_22933	0	False
Gene_6240	Gene_5999	0	False
Gene_6240	Gene_246	0	False
Gene_6240	Gene_9682	0	False
Gene_6240	Gene_9175	0	False
Gene_6240	Gene_22937	0	False
Gene_6240	Gene_55212	0	False
Gene_6240	Gene_11093	0	False
Gene_6240	Gene_284340	0	False
Gene_6240	Gene_3897	0	False
Gene_6240	Gene_22803	0	False
Gene_6240	Gene_1959	0	False
Gene_6240	Gene_5970	0	False
Gene_6240	Gene_6714	0	False
Gene_6240	Gene_301	0	False
Gene_5966	Gene_222663	0	False
Gene_5966	Gene_57817	0	False
Gene_5966	Gene_705	0	False
Gene_5966	Gene_5136	0	False
Gene_5966	Gene_1471	0	False
Gene_5966	Gene_10856	0	False
Gene_5966	Gene_6273	0	False
Gene_5966	Gene_375790	0	False
Gene_5966	Gene_4627	0	False
Gene_5966	Gene_10419	0	False
Gene_5966	Gene_9442	0	False
Gene_5966	Gene_7276	0	False
Gene_5966	Gene_197	0	False
Gene_5966	Gene_11254	0	False
Gene_5966	Gene_10964	0	False
Gene_5966	Gene_6241	0	False
Gene_308	Gene_405	0	False
Gene_308	Gene_140807	0	False
Gene_308	Gene_7134	0	False
Gene_308	Gene_9603	0	False
Gene_308	Gene_10203	0	False
Gene_308	Gene_396	0	False
Gene_308	Gene_5641	0	False
Gene_308	Gene_51497	0	False
Gene_308	Gene_29903	0	False
Gene_308	Gene_3489	0	False
Gene_308	Gene_11226	0	False
Gene_308	Gene_2354	0	False
Gene_308	Gene_10963	0	False
Gene_308	Gene_25960	0	False
Gene_308	Gene_57154	0	False
Gene_308	Gene_8567	0	False
Gene_8772	Gene_23164	0	False
Gene_8772	Gene_8991	0	False
Gene_8772	Gene_7468	0	False
Gene_8772	Gene_6711	0	False
Gene_8772	Gene_3373	0	False
Gene_8772	Gene_9402	0	False
Gene_8772	Gene_187	0	False
Gene_8772	Gene_55733	0	False
Gene_8772	Gene_55503	0	False
Gene_8772	Gene_23205	0	False
Gene_8772	Gene_1998	0	False
Gene_8772	Gene_685	0	False
Gene_8772	Gene_10143	0	False
